target_key	stage	target_embryo	gene	gene_index	endpoint	method	value
50p_E1_to_E2	50% epiboly	E2	nanos3	278	residual_spatial_pearson	anchor_only_calibrated	0.18172704
50p_E1_to_E2	50% epiboly	E2	nap1l1	279	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nap1l1	279	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.54124355
50p_E1_to_E2	50% epiboly	E2	nap1l1	279	residual_spatial_pearson	anchor_only_calibrated	0.51950455
50p_E1_to_E2	50% epiboly	E2	nasp	280	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nasp	280	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.67713314
50p_E1_to_E2	50% epiboly	E2	nasp	280	residual_spatial_pearson	anchor_only_calibrated	0.68002456
50p_E1_to_E2	50% epiboly	E2	ncapd2	281	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ncapd2	281	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.71182203
50p_E1_to_E2	50% epiboly	E2	ncapd2	281	residual_spatial_pearson	anchor_only_calibrated	0.7152131
50p_E1_to_E2	50% epiboly	E2	nckap5l	282	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nckap5l	282	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.2909477
50p_E1_to_E2	50% epiboly	E2	nckap5l	282	residual_spatial_pearson	anchor_only_calibrated	0.2876738
50p_E1_to_E2	50% epiboly	E2	ndr1	283	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ndr1	283	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44243383
50p_E1_to_E2	50% epiboly	E2	ndr1	283	residual_spatial_pearson	anchor_only_calibrated	0.5408595
50p_E1_to_E2	50% epiboly	E2	ndr2	284	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ndr2	284	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.42863786
50p_E1_to_E2	50% epiboly	E2	ndr2	284	residual_spatial_pearson	anchor_only_calibrated	0.47304073
50p_E1_to_E2	50% epiboly	E2	ndufv3	285	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ndufv3	285	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.3707793
50p_E1_to_E2	50% epiboly	E2	ndufv3	285	residual_spatial_pearson	anchor_only_calibrated	0.38424495
50p_E1_to_E2	50% epiboly	E2	nid2a	286	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nid2a	286	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44746616
50p_E1_to_E2	50% epiboly	E2	nid2a	286	residual_spatial_pearson	anchor_only_calibrated	0.44963312
50p_E1_to_E2	50% epiboly	E2	nip7	287	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nip7	287	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44496807
50p_E1_to_E2	50% epiboly	E2	nip7	287	residual_spatial_pearson	anchor_only_calibrated	0.44695893
50p_E1_to_E2	50% epiboly	E2	nkx1.2la	288	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nkx1.2la	288	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.32231048
50p_E1_to_E2	50% epiboly	E2	nkx1.2la	288	residual_spatial_pearson	anchor_only_calibrated	0.3351619
50p_E1_to_E2	50% epiboly	E2	nkx2.2a	289	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nkx2.2a	289	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.42073765
50p_E1_to_E2	50% epiboly	E2	nkx2.2a	289	residual_spatial_pearson	anchor_only_calibrated	0.42073765
50p_E1_to_E2	50% epiboly	E2	nkx2.5	290	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nkx2.5	290	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4922985
50p_E1_to_E2	50% epiboly	E2	nkx2.5	290	residual_spatial_pearson	anchor_only_calibrated	0.48483095
50p_E1_to_E2	50% epiboly	E2	nog1	291	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nog1	291	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.42246842
50p_E1_to_E2	50% epiboly	E2	nog1	291	residual_spatial_pearson	anchor_only_calibrated	0.42246842
50p_E1_to_E2	50% epiboly	E2	nop58	292	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nop58	292	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.7175863
50p_E1_to_E2	50% epiboly	E2	nop58	292	residual_spatial_pearson	anchor_only_calibrated	0.7402703
50p_E1_to_E2	50% epiboly	E2	notch1a	293	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	notch1a	293	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.37177882
50p_E1_to_E2	50% epiboly	E2	notch1a	293	residual_spatial_pearson	anchor_only_calibrated	0.37177882
50p_E1_to_E2	50% epiboly	E2	noto	294	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	noto	294	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44519103
50p_E1_to_E2	50% epiboly	E2	noto	294	residual_spatial_pearson	anchor_only_calibrated	0.49460885
50p_E1_to_E2	50% epiboly	E2	nr2f2	295	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nr2f2	295	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.39028606
50p_E1_to_E2	50% epiboly	E2	nr2f2	295	residual_spatial_pearson	anchor_only_calibrated	0.38328037
50p_E1_to_E2	50% epiboly	E2	nr6a1a	296	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nr6a1a	296	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44410434
50p_E1_to_E2	50% epiboly	E2	nr6a1a	296	residual_spatial_pearson	anchor_only_calibrated	0.44324908
50p_E1_to_E2	50% epiboly	E2	nrarpa	297	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nrarpa	297	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.52519023
50p_E1_to_E2	50% epiboly	E2	nrarpa	297	residual_spatial_pearson	anchor_only_calibrated	0.52519023
50p_E1_to_E2	50% epiboly	E2	nsd2	298	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	nsd2	298	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.6883452
50p_E1_to_E2	50% epiboly	E2	nsd2	298	residual_spatial_pearson	anchor_only_calibrated	0.71348804
50p_E1_to_E2	50% epiboly	E2	ntd5	299	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ntd5	299	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.48997143
50p_E1_to_E2	50% epiboly	E2	ntd5	299	residual_spatial_pearson	anchor_only_calibrated	0.48386392
50p_E1_to_E2	50% epiboly	E2	oclna	300	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	oclna	300	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.38428903
50p_E1_to_E2	50% epiboly	E2	oclna	300	residual_spatial_pearson	anchor_only_calibrated	0.37166503
50p_E1_to_E2	50% epiboly	E2	olig4	301	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	olig4	301	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.45412922
50p_E1_to_E2	50% epiboly	E2	olig4	301	residual_spatial_pearson	anchor_only_calibrated	0.45412922
50p_E1_to_E2	50% epiboly	E2	osr1	302	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	osr1	302	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.56388587
50p_E1_to_E2	50% epiboly	E2	osr1	302	residual_spatial_pearson	anchor_only_calibrated	0.5863532
50p_E1_to_E2	50% epiboly	E2	otx1	303	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	otx1	303	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.40212795
50p_E1_to_E2	50% epiboly	E2	otx1	303	residual_spatial_pearson	anchor_only_calibrated	0.44199657
50p_E1_to_E2	50% epiboly	E2	otx2a	304	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	otx2a	304	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.52722555
50p_E1_to_E2	50% epiboly	E2	otx2a	304	residual_spatial_pearson	anchor_only_calibrated	0.52687776
50p_E1_to_E2	50% epiboly	E2	otx2b	305	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	otx2b	305	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.46390665
50p_E1_to_E2	50% epiboly	E2	otx2b	305	residual_spatial_pearson	anchor_only_calibrated	0.46390665
50p_E1_to_E2	50% epiboly	E2	pax2a	306	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pax2a	306	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.45951787
50p_E1_to_E2	50% epiboly	E2	pax2a	306	residual_spatial_pearson	anchor_only_calibrated	0.45687142
50p_E1_to_E2	50% epiboly	E2	pax3a	307	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pax3a	307	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4644642
50p_E1_to_E2	50% epiboly	E2	pax3a	307	residual_spatial_pearson	anchor_only_calibrated	0.4644642
50p_E1_to_E2	50% epiboly	E2	pax6a	308	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pax6a	308	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4328054
50p_E1_to_E2	50% epiboly	E2	pax6a	308	residual_spatial_pearson	anchor_only_calibrated	0.4399247
50p_E1_to_E2	50% epiboly	E2	pax6b	309	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pax6b	309	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.42387876
50p_E1_to_E2	50% epiboly	E2	pax6b	309	residual_spatial_pearson	anchor_only_calibrated	0.42387876
50p_E1_to_E2	50% epiboly	E2	pbx1b	310	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pbx1b	310	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5170827
50p_E1_to_E2	50% epiboly	E2	pbx1b	310	residual_spatial_pearson	anchor_only_calibrated	0.5170827
50p_E1_to_E2	50% epiboly	E2	pbx4	311	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pbx4	311	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.37099728
50p_E1_to_E2	50% epiboly	E2	pbx4	311	residual_spatial_pearson	anchor_only_calibrated	0.4008212
50p_E1_to_E2	50% epiboly	E2	pcdh10b	312	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pcdh10b	312	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44564715
50p_E1_to_E2	50% epiboly	E2	pcdh10b	312	residual_spatial_pearson	anchor_only_calibrated	0.44673112
50p_E1_to_E2	50% epiboly	E2	pcdh7b	313	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pcdh7b	313	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.38446394
50p_E1_to_E2	50% epiboly	E2	pcdh7b	313	residual_spatial_pearson	anchor_only_calibrated	0.37490645
50p_E1_to_E2	50% epiboly	E2	PCDH8	314	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	PCDH8	314	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.40835038
50p_E1_to_E2	50% epiboly	E2	PCDH8	314	residual_spatial_pearson	anchor_only_calibrated	0.40835038
50p_E1_to_E2	50% epiboly	E2	pcdh8	315	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pcdh8	315	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4730204
50p_E1_to_E2	50% epiboly	E2	pcdh8	315	residual_spatial_pearson	anchor_only_calibrated	0.4785663
50p_E1_to_E2	50% epiboly	E2	pdap1a	316	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pdap1a	316	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5474916
50p_E1_to_E2	50% epiboly	E2	pdap1a	316	residual_spatial_pearson	anchor_only_calibrated	0.54313594
50p_E1_to_E2	50% epiboly	E2	pfn2	318	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pfn2	318	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5373339
50p_E1_to_E2	50% epiboly	E2	pfn2	318	residual_spatial_pearson	anchor_only_calibrated	0.5144773
50p_E1_to_E2	50% epiboly	E2	pitx2	319	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pitx2	319	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.46730152
50p_E1_to_E2	50% epiboly	E2	pitx2	319	residual_spatial_pearson	anchor_only_calibrated	0.46984664
50p_E1_to_E2	50% epiboly	E2	pknox1.1	320	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pknox1.1	320	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.6056604
50p_E1_to_E2	50% epiboly	E2	pknox1.1	320	residual_spatial_pearson	anchor_only_calibrated	0.58658767
50p_E1_to_E2	50% epiboly	E2	plagl2	321	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	plagl2	321	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.46233046
50p_E1_to_E2	50% epiboly	E2	plagl2	321	residual_spatial_pearson	anchor_only_calibrated	0.46116224
50p_E1_to_E2	50% epiboly	E2	plekhg5b	322	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	plekhg5b	322	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5085327
50p_E1_to_E2	50% epiboly	E2	plekhg5b	322	residual_spatial_pearson	anchor_only_calibrated	0.5085327
50p_E1_to_E2	50% epiboly	E2	pmp22b	323	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pmp22b	323	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4185505
50p_E1_to_E2	50% epiboly	E2	pmp22b	323	residual_spatial_pearson	anchor_only_calibrated	0.4185505
50p_E1_to_E2	50% epiboly	E2	pold3	324	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pold3	324	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.49748516
50p_E1_to_E2	50% epiboly	E2	pold3	324	residual_spatial_pearson	anchor_only_calibrated	0.49748516
50p_E1_to_E2	50% epiboly	E2	ppan	325	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ppan	325	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.54000586
50p_E1_to_E2	50% epiboly	E2	ppan	325	residual_spatial_pearson	anchor_only_calibrated	0.5490034
50p_E1_to_E2	50% epiboly	E2	prdm1a	327	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	prdm1a	327	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.31248945
50p_E1_to_E2	50% epiboly	E2	prdm1a	327	residual_spatial_pearson	anchor_only_calibrated	0.32874495
50p_E1_to_E2	50% epiboly	E2	prickle1b	328	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	prickle1b	328	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.70220256
50p_E1_to_E2	50% epiboly	E2	prickle1b	328	residual_spatial_pearson	anchor_only_calibrated	0.653626
50p_E1_to_E2	50% epiboly	E2	prmt1	329	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	prmt1	329	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.59338814
50p_E1_to_E2	50% epiboly	E2	prmt1	329	residual_spatial_pearson	anchor_only_calibrated	0.58442265
50p_E1_to_E2	50% epiboly	E2	prox1a	330	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	prox1a	330	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4370607
50p_E1_to_E2	50% epiboly	E2	prox1a	330	residual_spatial_pearson	anchor_only_calibrated	0.4462744
50p_E1_to_E2	50% epiboly	E2	ptp4a2b	331	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ptp4a2b	331	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.39940366
50p_E1_to_E2	50% epiboly	E2	ptp4a2b	331	residual_spatial_pearson	anchor_only_calibrated	0.41311327
50p_E1_to_E2	50% epiboly	E2	pttg1	332	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	pttg1	332	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.44298896
50p_E1_to_E2	50% epiboly	E2	pttg1	332	residual_spatial_pearson	anchor_only_calibrated	0.45144323
50p_E1_to_E2	50% epiboly	E2	rab11fip4a	333	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rab11fip4a	333	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.39560643
50p_E1_to_E2	50% epiboly	E2	rab11fip4a	333	residual_spatial_pearson	anchor_only_calibrated	0.40073752
50p_E1_to_E2	50% epiboly	E2	rac1a	334	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rac1a	334	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.53661865
50p_E1_to_E2	50% epiboly	E2	rac1a	334	residual_spatial_pearson	anchor_only_calibrated	0.53819335
50p_E1_to_E2	50% epiboly	E2	raraa	335	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	raraa	335	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4560829
50p_E1_to_E2	50% epiboly	E2	raraa	335	residual_spatial_pearson	anchor_only_calibrated	0.4560829
50p_E1_to_E2	50% epiboly	E2	rasgef1ba	336	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rasgef1ba	336	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.70184994
50p_E1_to_E2	50% epiboly	E2	rasgef1ba	336	residual_spatial_pearson	anchor_only_calibrated	0.6649777
50p_E1_to_E2	50% epiboly	E2	rasl11b	337	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rasl11b	337	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4958179
50p_E1_to_E2	50% epiboly	E2	rasl11b	337	residual_spatial_pearson	anchor_only_calibrated	0.50180745
50p_E1_to_E2	50% epiboly	E2	rbbp4	338	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rbbp4	338	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.6283438
50p_E1_to_E2	50% epiboly	E2	rbbp4	338	residual_spatial_pearson	anchor_only_calibrated	0.6441379
50p_E1_to_E2	50% epiboly	E2	rbm4.3	339	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rbm4.3	339	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5858063
50p_E1_to_E2	50% epiboly	E2	rbm4.3	339	residual_spatial_pearson	anchor_only_calibrated	0.7062165
50p_E1_to_E2	50% epiboly	E2	rbm7	340	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rbm7	340	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.51352775
50p_E1_to_E2	50% epiboly	E2	rbm7	340	residual_spatial_pearson	anchor_only_calibrated	0.510356
50p_E1_to_E2	50% epiboly	E2	rbmx	341	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rbmx	341	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.49153033
50p_E1_to_E2	50% epiboly	E2	rbmx	341	residual_spatial_pearson	anchor_only_calibrated	0.5158085
50p_E1_to_E2	50% epiboly	E2	rcc1	342	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rcc1	342	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.48415542
50p_E1_to_E2	50% epiboly	E2	rcc1	342	residual_spatial_pearson	anchor_only_calibrated	0.54858226
50p_E1_to_E2	50% epiboly	E2	rdh10b	343	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rdh10b	343	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.47614124
50p_E1_to_E2	50% epiboly	E2	rdh10b	343	residual_spatial_pearson	anchor_only_calibrated	0.47614124
50p_E1_to_E2	50% epiboly	E2	rfx2	344	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rfx2	344	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.47409984
50p_E1_to_E2	50% epiboly	E2	rfx2	344	residual_spatial_pearson	anchor_only_calibrated	0.49253103
50p_E1_to_E2	50% epiboly	E2	rhov	345	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rhov	345	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.62310237
50p_E1_to_E2	50% epiboly	E2	rhov	345	residual_spatial_pearson	anchor_only_calibrated	0.6237287
50p_E1_to_E2	50% epiboly	E2	ripply1	346	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	ripply1	346	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4192226
50p_E1_to_E2	50% epiboly	E2	ripply1	346	residual_spatial_pearson	anchor_only_calibrated	0.4192226
50p_E1_to_E2	50% epiboly	E2	rnd1b	347	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rnd1b	347	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.54295117
50p_E1_to_E2	50% epiboly	E2	rnd1b	347	residual_spatial_pearson	anchor_only_calibrated	0.53463477
50p_E1_to_E2	50% epiboly	E2	rpl10	348	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl10	348	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4282886
50p_E1_to_E2	50% epiboly	E2	rpl10	348	residual_spatial_pearson	anchor_only_calibrated	0.43122032
50p_E1_to_E2	50% epiboly	E2	rpl19	349	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl19	349	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.40969828
50p_E1_to_E2	50% epiboly	E2	rpl19	349	residual_spatial_pearson	anchor_only_calibrated	0.41239974
50p_E1_to_E2	50% epiboly	E2	rpl31	350	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl31	350	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.3855028
50p_E1_to_E2	50% epiboly	E2	rpl31	350	residual_spatial_pearson	anchor_only_calibrated	0.39035273
50p_E1_to_E2	50% epiboly	E2	rpl34	351	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl34	351	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.36578694
50p_E1_to_E2	50% epiboly	E2	rpl34	351	residual_spatial_pearson	anchor_only_calibrated	0.36578694
50p_E1_to_E2	50% epiboly	E2	rpl38	352	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl38	352	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.45141995
50p_E1_to_E2	50% epiboly	E2	rpl38	352	residual_spatial_pearson	anchor_only_calibrated	0.45141995
50p_E1_to_E2	50% epiboly	E2	rpl4	353	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl4	353	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.5198057
50p_E1_to_E2	50% epiboly	E2	rpl4	353	residual_spatial_pearson	anchor_only_calibrated	0.5347297
50p_E1_to_E2	50% epiboly	E2	rpl5a	354	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl5a	354	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.38755062
50p_E1_to_E2	50% epiboly	E2	rpl5a	354	residual_spatial_pearson	anchor_only_calibrated	0.38755062
50p_E1_to_E2	50% epiboly	E2	rpl6	355	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rpl6	355	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.31667385
50p_E1_to_E2	50% epiboly	E2	rpl6	355	residual_spatial_pearson	anchor_only_calibrated	0.33650443
50p_E1_to_E2	50% epiboly	E2	rplp0	356	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rplp0	356	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4253473
50p_E1_to_E2	50% epiboly	E2	rplp0	356	residual_spatial_pearson	anchor_only_calibrated	0.45233503
50p_E1_to_E2	50% epiboly	E2	rplp2l	357	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rplp2l	357	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.4643906
50p_E1_to_E2	50% epiboly	E2	rplp2l	357	residual_spatial_pearson	anchor_only_calibrated	0.49547455
50p_E1_to_E2	50% epiboly	E2	rps3	358	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rps3	358	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.436895
50p_E1_to_E2	50% epiboly	E2	rps3	358	residual_spatial_pearson	anchor_only_calibrated	0.436895
50p_E1_to_E2	50% epiboly	E2	rps6	359	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rps6	359	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.57335573
50p_E1_to_E2	50% epiboly	E2	rps6	359	residual_spatial_pearson	anchor_only_calibrated	0.6154117
50p_E1_to_E2	50% epiboly	E2	rrbp1b	360	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rrbp1b	360	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.39430556
50p_E1_to_E2	50% epiboly	E2	rrbp1b	360	residual_spatial_pearson	anchor_only_calibrated	0.4416108
50p_E1_to_E2	50% epiboly	E2	rreb1a	361	residual_spatial_pearson	registered_idw_k12	0.0
50p_E1_to_E2	50% epiboly	E2	rreb1a	361	residual_spatial_pearson	hyperspatial_map_calibrated_fusion	0.34099874
