specimen_id	tumor	source_platform	target_platform	gene	target_bin_count	measured_anchor_count	hidden_shared_gene_count	IDW_spatial_pearson	MAP_spatial_pearson	delta_spatial_pearson_MAP_minus_IDW	IDW_log1p_RMSE	MAP_log1p_RMSE	delta_RMSE_MAP_minus_IDW	MAP_residual_pearson	MAP_gt_IDW_spatial_pearson	MAP_lt_IDW_log1p_RMSE	positive_MAP_residual_pearson
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CD55	629321	16	763	0.0755331794854247	0.3632781305027069	0.2877449510172822	0.3608739782849259	0.2199356967145239	-0.140938281570402	0.7890849957212445	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CD68	629321	16	763	0.0287768292301081	0.2942489615922418	0.2654721323621337	0.3188339030303175	0.258047994917244	-0.060785908113073495	0.5849187740458539	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CD99	629321	16	763	0.0051450002397781	0.0051450002397781	0.0	0.4077710737620464	0.4077710737620464	0.0		False	False	False
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDC37	629321	16	763	0.0070417142685667	0.1013539569295157	0.094312242660949	0.3190546548248488	0.2816366268613448	-0.03741802796350402	0.4870712937775118	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDC73	629321	16	763	-0.0002283583832396	-0.0002283583832396	0.0	0.2074371088456712	0.2074371088456712	0.0		False	False	False
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDH1	629321	16	763	0.0478193892417126	0.6079972934179727	0.5601779041762601	0.5066779734467735	0.4872250325048833	-0.01945294094189015	0.3301547499425548	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDK1	629321	16	763	0.0354030908103307	0.2161289077923742	0.1807258169820435	0.209737750107584	0.1505918948036251	-0.05914585530395891	0.7187106987092676	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDK16	629321	16	763	0.0096240618483441	0.1644954797873081	0.154871417938964	0.2726270993209111	0.2461639250177569	-0.026463174303154202	0.4460558024132959	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDK2	629321	16	763	0.0133911381027009	0.1382866560833529	0.12489551798065199	0.1751576360497988	0.1462519525196675	-0.028905683530131315	0.5499678198767008	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDK4	629321	16	763	0.0524330393478936	0.3215445831182753	0.26911154377038166	0.3359979722401354	0.287705462102034	-0.048292510138101374	0.5219004306596623	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDK9	629321	16	763	0.0010312764664311	0.0010312764664311	0.0	0.1788253854596303	0.1788253854596303	0.0		False	False	False
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDKN1A	629321	16	763	0.0642945473105144	0.1713983389030597	0.1071037915925453	0.4096001322149983	0.3921015897743947	-0.017498542440603615	0.3596393110384633	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDKN1B	629321	16	763	0.0048397365673346	0.1978428755297384	0.1930031389624038	0.3448678903462309	0.2888572506386575	-0.05601063970757336	0.5552556975489861	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDX1	629321	16	763	0.0395444233580694	0.4563556989914057	0.4168112756333363	0.3877921172914565	0.365504014404139	-0.02228810288731753	0.375390741427957	True	True	True
Benchmark_03	COAD	Visium HD FFPE	Xenium 5K	CDX2	629321	16	763	0.0551555449979366	0.3890086636051814	0.33385311860724476	0.3101019415901546	0.2719017229151748	-0.0382002186749798	0.4919499312729231	True	True	True
