panel,target_key,stage,gene,n_null,observed_residual_variance,nb_null_median,nb_null_q95,observed_exceeds_nb_q95,fraction_observed_variance_above_nb_median,plotted_value,observed_moran_i,annotation,n_records,fraction_above_q95
S6i,75p_E1_to_E2,75% epiboly,pcdh7b,500.0,0.2507152259349823,0.12165695,0.1250681050121784,True,0.5147604363308544,2.0046296048906243,,,,
S6i,75p_E1_to_E2,75% epiboly,PCDH8,500.0,0.1313706785440445,0.06365855,0.06623488329350949,True,0.5154280156944022,1.9834062054868573,,,,
S6i,75p_E1_to_E2,75% epiboly,pcdh8,500.0,0.5844557285308838,0.46976164,0.4771951749920845,True,0.19624084956055451,1.2247729213535707,,,,
S6i,75p_E1_to_E2,75% epiboly,pdap1a,500.0,0.4566235840320587,0.39166206,0.3967888757586479,True,0.142264931311675,1.150797343194183,,,,
S6i,75p_E1_to_E2,75% epiboly,perp,500.0,1.5672044754028318,1.8379738,1.8626581609249115,False,0.0,0.8413806184515517,,,,
S6i,75p_E1_to_E2,75% epiboly,pfn2,500.0,0.4386849403381348,0.37662035,0.3829999879002571,True,0.1414787296369848,1.145391525318741,,,,
S6i,75p_E1_to_E2,75% epiboly,pitx2,500.0,0.3769559562206268,0.30856752,0.3131667152047157,True,0.1814228721837764,1.203690998815798,,,,
S6i,75p_E1_to_E2,75% epiboly,pknox1.1,500.0,0.5063629150390625,0.4992861,0.5076167345046997,False,0.01397580561624228,0.9975299879211812,,,,
S6i,75p_E1_to_E2,75% epiboly,plagl2,500.0,0.4151993989944458,0.34490025,0.3497159898281097,True,0.16931418670119686,1.1872473980915832,,,,
S6i,75p_E1_to_E2,75% epiboly,plekhg5b,500.0,0.5747483968734741,0.46282070000000003,0.469829174876213,True,0.19474206231920216,1.2233135522605731,,,,
S6i,75p_E1_to_E2,75% epiboly,pmp22b,500.0,0.2782174646854401,0.17913574,0.18264380767941474,True,0.35613050026945736,1.5232789341195783,,,,
S6i,75p_E1_to_E2,75% epiboly,pold3,500.0,0.442886620759964,0.38234746,0.3871307790279389,True,0.13669222180299875,1.1440232726316013,,,,
S6i,75p_E1_to_E2,75% epiboly,ppan,500.0,0.4679175913333893,0.36527416,0.3720546960830689,True,0.2193621956817364,1.2576580708684753,,,,
S6i,75p_E1_to_E2,75% epiboly,ppp1r7,500.0,0.4726264178752899,0.34825104,0.3529164135456085,True,0.2631578947368421,1.339202144572998,,,,
S6i,75p_E1_to_E2,75% epiboly,prdm1a,500.0,1.326513409614563,0.9737165999999999,0.9875185310840606,True,0.2659579544593664,1.3432795110774949,,,,
S6i,75p_E1_to_E2,75% epiboly,prickle1b,500.0,0.8571823239326477,0.55214775,0.5630026489496229,True,0.355857288851998,1.5225191667070606,,,,
S6i,75p_E1_to_E2,75% epiboly,prmt1,500.0,0.4462549090385437,0.15781517,0.16435228511691094,True,0.6463564432079167,2.7152339787737247,,,,
S6i,75p_E1_to_E2,75% epiboly,prox1a,500.0,0.5835123658180237,0.36175308,0.3689128577709198,True,0.3800421421955884,1.5817078573617014,,,,
S6i,75p_E1_to_E2,75% epiboly,ptp4a2b,500.0,0.40431782603263855,0.31378585,0.3217295348644257,True,0.22391289525678956,1.2567009932831157,,,,
S6i,75p_E1_to_E2,75% epiboly,pttg1,500.0,0.4365423619747162,0.39649484,0.4022481575608253,True,0.0917380072311919,1.0852563368390447,,,,
S6i,75p_E1_to_E2,75% epiboly,rab11fip4a,500.0,0.5518494248390198,0.50159156,0.5090413391590118,True,0.09107169338608632,1.0840954994946603,,,,
S6i,75p_E1_to_E2,75% epiboly,rac1a,500.0,0.25856760144233704,0.20218214,0.21100159734487534,True,0.2180685329530391,1.225429592458092,,,,
S6i,75p_E1_to_E2,75% epiboly,raraa,500.0,0.5693798065185547,0.46599978,0.472783274948597,True,0.18156601841088846,1.2043146123992226,,,,
S6i,75p_E1_to_E2,75% epiboly,rasgef1ba,500.0,0.6813525557518005,0.515311,0.5235357165336608,True,0.24369403419536306,1.301444264897623,,,,
S6i,75p_E1_to_E2,75% epiboly,rasl11b,500.0,1.0022027492523191,0.5578126999999999,0.5676618486642837,True,0.4434133301360305,1.7654925227237241,,,,
S6i,75p_E1_to_E2,75% epiboly,rbbp4,500.0,0.5367457866668701,0.2283439,0.2363528355956077,True,0.574577184040155,2.2709513313613265,,,,
S6i,75p_E1_to_E2,75% epiboly,rbm4.3,500.0,0.4858474433422089,0.16987623,0.17753165811300278,True,0.6503506706247909,2.736680592669035,,,,
S6i,75p_E1_to_E2,75% epiboly,rbm7,500.0,0.3875057995319367,0.36053798,0.366712361574173,True,0.06959334166862975,1.0567023098662518,,,,
S6i,75p_E1_to_E2,75% epiboly,rbmx,500.0,0.31513410806655884,0.18736447,0.19621825218200686,True,0.4054452718924063,1.606038707215926,,,,
S6i,75p_E1_to_E2,75% epiboly,rcc1,500.0,0.5052260756492615,0.19911583,0.20692492723464967,True,0.6058876663803384,2.4415911722242285,,,,
S6i,75p_E1_to_E2,75% epiboly,rdh10b,500.0,0.5690416097640991,0.55267966,0.5598758488893509,True,0.0287535244299374,1.0163710595713866,,,,
S6i,75p_E1_to_E2,75% epiboly,rfx2,500.0,0.4743861854076386,0.37061062,0.3780400410294533,True,0.21875755249215675,1.254856983180464,,,,
S6i,75p_E1_to_E2,75% epiboly,rhov,500.0,0.4374488592147827,0.43306872,0.440972812473774,False,0.010012911534731292,0.9920086836210545,,,,
S6i,75p_E1_to_E2,75% epiboly,ripply1,500.0,0.4355389475822449,0.43783697,0.4444762095808983,False,0.0,0.9798925976103863,,,,
S6i,75p_E1_to_E2,75% epiboly,rnd1b,500.0,0.599638819694519,0.46377307,0.4704748183488846,True,0.22657930651960634,1.2745396699422322,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl10,500.0,0.7359867095947266,0.7085735,0.7228523910045623,True,0.037246853854546486,1.0181701253998914,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl19,500.0,0.3752164840698242,0.2614864,0.2691020354628563,True,0.30310521473250257,1.3943279300152849,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl31,500.0,0.3569923341274261,0.27156672,0.2798513889312744,True,0.2392925761822572,1.275649677819165,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl34,500.0,0.4008392989635468,0.35656124,0.3613565504550934,True,0.1104633591166054,1.109262578632458,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl38,500.0,0.4039912521839142,0.34433997,0.34856852442026137,True,0.14765489373213345,1.1590009535595098,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl4,500.0,0.3749946653842926,0.28967732,0.2976467713713646,True,0.2275161524924673,1.2598647170152686,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl5a,500.0,0.2248690873384476,0.18074778,0.18913201689720152,True,0.19620887262487136,1.1889530446908423,,,,
S6i,75p_E1_to_E2,75% epiboly,rpl6,500.0,0.2675536572933197,0.18200410000000003,0.1900428920984268,True,0.3197473136227444,1.4078593223825946,,,,
S6i,75p_E1_to_E2,75% epiboly,rplp0,500.0,0.1847612410783768,0.054539795999999995,0.05617950093001127,True,0.7048093223090001,3.288766151706356,,,,
S6i,75p_E1_to_E2,75% epiboly,rplp2l,500.0,0.4946475327014923,0.14682367,0.15322670340538025,True,0.7031751606269744,3.2282071056037855,,,,
S6i,75p_E1_to_E2,75% epiboly,rps3,500.0,0.20337702333927155,0.13216716,0.1392581954598427,True,0.35013720654895764,1.4604312706171647,,,,
S6i,75p_E1_to_E2,75% epiboly,rps6,500.0,0.13132904469966888,0.047805265,0.04947138987481594,True,0.6359886367749445,2.654646352810954,,,,
S6i,75p_E1_to_E2,75% epiboly,rrbp1b,500.0,1.4141495227813718,1.1684403,1.1856442093849182,True,0.1737504958801276,1.1927267148000464,,,,
S6i,75p_E1_to_E2,75% epiboly,rreb1a,500.0,0.8708710074424744,0.8709551,0.8842943400144577,False,0.0,0.9848202889416166,,,,
S6i,75p_E1_to_E2,75% epiboly,rreb1b,500.0,0.796840250492096,0.6607751999999999,0.6694317191839217,True,0.1707557641280295,1.1903234156031521,,,,
S6i,75p_E1_to_E2,75% epiboly,rrm2,500.0,0.29393327236175537,0.11245813,0.11741969622671605,True,0.6174025100874361,2.5032705909426283,,,,
S6i,75p_E1_to_E2,75% epiboly,rrp8,500.0,0.2953469455242157,0.2522977,0.25695387423038485,True,0.14575822342215328,1.1494161993424845,,,,
S6i,75p_E1_to_E2,75% epiboly,rx3,500.0,0.37551775574684143,0.31429583,0.3200338199734688,True,0.16303337583237204,1.173368976372473,,,,
S6i,75p_E1_to_E2,75% epiboly,rxraa,500.0,0.2602555453777313,0.13739996,0.1408723048865795,True,0.4720575256732519,1.8474571391961736,,,,
S6i,75p_E1_to_E2,75% epiboly,rxrgb,500.0,0.43042868375778204,0.41917226,0.4248248487710953,True,0.02615166460219944,1.013190930339638,,,,
S6i,75p_E1_to_E2,75% epiboly,sall1a,500.0,0.31607624888420105,0.22415534,0.2288289412856102,True,0.29081879005547834,1.381277416695706,,,,
S6i,75p_E1_to_E2,75% epiboly,sall3a,500.0,0.4851697981357575,0.44043422,0.4463930010795593,True,0.09220602942443844,1.0868669467541385,,,,
S6i,75p_E1_to_E2,75% epiboly,sall3b,500.0,0.4813547432422638,0.32163987,0.3272246986627579,True,0.33180285402330484,1.4710220384016746,,,,
S6i,75p_E1_to_E2,75% epiboly,sdc4,500.0,0.5331609249114989,0.6913258000000001,0.7008919298648835,False,0.0,0.760689204988108,,,,
S6i,75p_E1_to_E2,75% epiboly,sebox,500.0,0.15044264495372772,0.082095474,0.08506036549806595,True,0.4543071611776306,1.768657400809645,,,,
S6i,75p_E1_to_E2,75% epiboly,sept9a,500.0,0.7728716731071472,0.37113214,0.37829457223415375,True,0.5198010894885219,2.04304193037367,,,,
S6i,75p_E1_to_E2,75% epiboly,shha,500.0,0.4923105537891388,0.34439840000000005,0.350760355591774,True,0.30044479754196346,1.4035524424034551,,,,
S6i,75p_E1_to_E2,75% epiboly,si:ch211-106e7.2,500.0,0.4949884414672852,0.361068,0.366159138083458,True,0.2705526430882044,1.3518396510821569,,,,
S6i,75p_E1_to_E2,75% epiboly,si:ch211-113a14.12,500.0,0.586898684501648,0.45244140000000005,0.4599453002214432,True,0.2290979580006187,1.276018440060334,,,,
S6i,75p_E1_to_E2,75% epiboly,si:ch211-113a14.18,500.0,0.41075944900512695,0.3192562,0.3234501898288727,True,0.22276605624401427,1.269931080338666,,,,
S6i,75p_E1_to_E2,75% epiboly,si:ch211-114n24.6,500.0,0.3855308890342712,0.30123293,0.30619873851537704,True,0.21865421794690432,1.259087123949435,,,,
S6i,75p_E1_to_E2,75% epiboly,si:ch211-155e24.3,500.0,0.4374719262123108,0.31742412,0.3254277139902115,True,0.2744125977016881,1.3442983108238578,,,,
S6i,75p_E1_to_E2,75% epiboly,si:ch211-161h7.4,500.0,0.4061726629734039,0.30205697,0.3103045508265495,True,0.256333584833339,1.3089484568998204,,,,
S6i,75p_E1_to_E2,75% epiboly,si:ch211-163l21.7,500.0,0.1150411069393158,0.07150799,0.07434150315821171,True,0.3784135752624452,1.5474681308836091,,,,
S6i,75p_E1_to_E2,75% epiboly,si:dkey-108k21.14,500.0,0.8843556642532349,0.46834895,0.4803062468767166,True,0.4704065693488709,1.841232900891727,,,,
S6i,75p_E1_to_E2,75% epiboly,si:dkey-108k21.21,500.0,0.14528033137321472,0.07883783,0.08183201476931573,True,0.4573399846844967,1.7753483374784265,,,,
S6i,75p_E1_to_E2,75% epiboly,si:dkey-261h17.1,500.0,0.6195070147514343,0.54644144,0.5551524519920349,True,0.1179414876631328,1.1159223246307894,,,,
S6i,75p_E1_to_E2,75% epiboly,si:dkey-261m9.12,500.0,0.7484669685363771,0.40312916,0.4130904570221901,True,0.4613935185509626,1.811871845047661,,,,
S6i,75p_E1_to_E2,75% epiboly,si:dkey-66i24.9,500.0,0.4089308381080627,0.28900558,0.29734394699335104,True,0.29326538712184913,1.3752788386750205,,,,
S6i,75p_E1_to_E2,75% epiboly,si:dkey-68o6.5,500.0,0.35900601744651794,0.25126573,0.2553576290607452,True,0.3001071786448273,1.4058950138557111,,,,
S6i,75p_E1_to_E2,75% epiboly,si:dkey-92i17.2,500.0,0.43259197473526,0.36293745,0.3694725275039673,True,0.16101668175641035,1.1708366455760773,,,,
S6i,75p_E1_to_E2,75% epiboly,six3b,500.0,0.2817491292953491,0.23947833,0.2440795466303825,True,0.15002990290177673,1.1543332212182895,,,,
S6i,75p_E1_to_E2,75% epiboly,skia,500.0,0.4820893704891205,0.41225758,0.4199447110295296,True,0.14485237139544524,1.1479829554401055,,,,
S6i,75p_E1_to_E2,75% epiboly,skila,500.0,0.4510217308998108,0.40987962,0.4160713970661163,True,0.09121978662565287,1.0840008087076956,,,,
S6i,75p_E1_to_E2,75% epiboly,skilb,500.0,0.4776506125926971,0.40058303,0.4074291974306106,True,0.16134718927928887,1.172352437196271,,,,
S6i,75p_E1_to_E2,75% epiboly,smtnl,500.0,0.9992870092391968,0.6776651,0.6880721986293793,True,0.3218513718909359,1.4522996441794171,,,,
S6i,75p_E1_to_E2,75% epiboly,snai1a,500.0,1.1843806505203247,1.1071343,1.1241235613822935,True,0.06522084626491084,1.0536036172606642,,,,
S6i,75p_E1_to_E2,75% epiboly,snai2,500.0,0.5136584043502808,0.3602845,0.3651263564825058,True,0.2985912345183051,1.406796291833541,,,,
S6i,75p_E1_to_E2,75% epiboly,snrpc,500.0,0.4210185706615448,0.38406209999999996,0.3887786030769348,True,0.08777869162816072,1.0829262910290103,,,,
S6i,75p_E1_to_E2,75% epiboly,snrpd3,500.0,0.3102514445781708,0.21619505,0.22048910334706304,True,0.3031618363754935,1.4071055660733331,,,,
S6i,75p_E1_to_E2,75% epiboly,snrpg,500.0,0.3649660646915436,0.31977057,0.32394797354936605,True,0.12383477395367995,1.1266193787007186,,,,
S6i,75p_E1_to_E2,75% epiboly,sox10,500.0,0.24320526421070102,0.1709506,0.17457669675350188,True,0.29709331325478,1.3931141368432525,,,,
S6i,75p_E1_to_E2,75% epiboly,sox11a,500.0,1.139524221420288,0.5603899999999999,0.5740825802087783,True,0.5082245861553619,1.9849482647703296,,,,
S6i,75p_E1_to_E2,75% epiboly,sox11b,500.0,0.854497492313385,0.32943326,0.3393085703253746,True,0.614471352682032,2.5183492756872545,,,,
S6i,75p_E1_to_E2,75% epiboly,sox13,500.0,0.5469352006912231,0.44798103,0.4542629793286324,True,0.18092485328654487,1.204005665395744,,,,
S6i,75p_E1_to_E2,75% epiboly,sox17,500.0,0.8411586880683899,0.5528635000000001,0.5633406460285186,True,0.3427358160798866,1.4931617201749134,,,,
S6i,75p_E1_to_E2,75% epiboly,sox19a,500.0,1.6195540428161619,0.38946859999999994,0.39947112649679184,True,0.7595210780311566,4.054245564677047,,,,
S6i,75p_E1_to_E2,75% epiboly,sox2,500.0,0.8864051699638367,0.5512321,0.5623417854309082,True,0.3781262584969241,1.5762747726182342,,,,
S6i,75p_E1_to_E2,75% epiboly,sox3,500.0,0.9644330143928528,0.5805902,0.5889899522066117,True,0.39799843033290505,1.6374354278535121,,,,
S6i,75p_E1_to_E2,75% epiboly,sox32,500.0,2.2740957736968994,1.5805854,1.601410514116287,True,0.3049609524767072,1.4200579761722265,,,,
S6i,75p_E1_to_E2,75% epiboly,sox5,500.0,0.5980554819107056,0.4693718,0.4764794677495957,True,0.2151701475008337,1.2551547808246832,,,,
S6i,75p_E1_to_E2,75% epiboly,sp5a,500.0,0.2493101954460144,0.20711010000000002,0.21116112768650053,True,0.16926739969651408,1.1806633075769122,,,,
S6i,75p_E1_to_E2,75% epiboly,sp5l,500.0,0.7409993410110474,0.19020464,0.19575610384345052,True,0.7433133543641659,3.785319213359687,,,,
S6i,75p_E1_to_E2,75% epiboly,sp8b,500.0,0.7764557003974915,0.5249516,0.533917510509491,True,0.3239130359686384,1.4542615387469842,,,,
S6i,75p_E1_to_E2,75% epiboly,spon1b,500.0,0.1571347415447235,0.08865634,0.09170076102018357,True,0.4357941302595112,1.713559841778606,,,,
S6i,75p_E1_to_E2,75% epiboly,srp19,500.0,0.4247932732105255,0.36103225,0.36528298556804656,True,0.1500989532750696,1.1629155750299602,,,,
S6i,75p_E1_to_E2,75% epiboly,srrm4,500.0,0.3534766733646393,0.37582394,0.3810205265879631,False,0.0,0.9277103166331251,,,,
S6i,75p_E1_to_E2,75% epiboly,stmn1a,500.0,0.4590511918067932,0.39235476,0.3972159445285797,True,0.1452919334564333,1.1556716142188106,,,,
S6i,75p_E1_to_E2,75% epiboly,stox1,500.0,0.48708721995353704,0.43169576,0.4396370649337769,True,0.11371979881221995,1.1079302879681165,,,,
S6i,75p_E1_to_E2,75% epiboly,supt16h,500.0,0.2763613760471344,0.08423721,0.08723021633923053,True,0.6951918113253653,3.168184003721711,,,,
S6i,75p_E1_to_E2,75% epiboly,syne2b,500.0,0.5590826272964478,0.44201899999999994,0.44829840809106825,True,0.20938522471041648,1.2471215984841832,,,,
S6i,75p_E1_to_E2,75% epiboly,tagln2,500.0,1.267484426498413,1.4271731,1.447166621685028,False,0.0,0.875838626669402,,,,
S6i,75p_E1_to_E2,75% epiboly,tbr1b,500.0,0.1627543568611145,0.09004167,0.09314772598445416,True,0.4467633987837682,1.7472713921999268,,,,
S6i,75p_E1_to_E2,75% epiboly,tbx1,500.0,0.5648326277732849,0.5196622999999999,0.5292072355747223,True,0.07997113647187268,1.0673184147980768,,,,
S6i,75p_E1_to_E2,75% epiboly,tbx16,500.0,1.4156556129455566,0.50320405,0.5142816454172134,True,0.6445434588198441,2.752685470229254,,,,
S6i,75p_E1_to_E2,75% epiboly,tbx16l,500.0,1.2179332971572876,0.42056698,0.4282563015818596,True,0.6546880054498659,2.8439354953063876,,,,
S6i,75p_E1_to_E2,75% epiboly,tbx3b,500.0,0.4659432470798493,0.38396478,0.3893027901649475,True,0.17594089108668345,1.196865932767729,,,,
S6i,75p_E1_to_E2,75% epiboly,tbx6,500.0,0.4882791936397553,0.45196790000000003,0.460555775463581,True,0.07436585273705071,1.0601955716400882,,,,
S6i,75p_E1_to_E2,75% epiboly,tbxta,500.0,1.0719420909881592,0.32359433,0.3296697422862053,True,0.6981233086546393,3.251563469411592,,,,
S6i,75p_E1_to_E2,75% epiboly,tbxtb,500.0,0.6100468039512634,0.34898096,0.354615743458271,True,0.4279439528741255,1.720303780091619,,,,
S6i,75p_E1_to_E2,75% epiboly,tcf3b,500.0,0.32652202248573303,0.19963378,0.20615006312727926,True,0.3886054740755081,1.5839045476504892,,,,
S6i,75p_E1_to_E2,75% epiboly,tcf7,500.0,0.5597415566444397,0.39587596,0.4026727750897408,True,0.2927522427284697,1.3900655601057064,,,,
S6i,75p_E1_to_E2,75% epiboly,tcf7l1a,500.0,0.372916966676712,0.2545107,0.2616813898086548,True,0.3175137538772624,1.4250801975233862,,,,
S6i,75p_E1_to_E2,75% epiboly,tcf7l1b,500.0,0.653289794921875,0.43496454,0.444332566857338,True,0.3341935829985519,1.4702721421984515,,,,
S6i,75p_E1_to_E2,75% epiboly,tcf7l2,500.0,0.4529086947441101,0.3422395,0.3467777147889137,True,0.2443521110022745,1.3060490205369717,,,,
S6i,75p_E1_to_E2,75% epiboly,tdgf1,500.0,0.6913349628448486,0.68600315,0.6963029146194458,False,0.007712345788433094,0.9928652434590018,,,,
S6i,75p_E1_to_E2,75% epiboly,tead1a,500.0,0.4670982658863068,0.37810206,0.384744593501091,True,0.1905299339631424,1.2140476403730993,,,,
S6i,75p_E1_to_E2,75% epiboly,tead1b,500.0,0.4177256524562836,0.36379164,0.3690475329756737,True,0.1291134685311582,1.131902031936408,,,,
S6i,75p_E1_to_E2,75% epiboly,tfap2a,500.0,1.3734002113342283,0.6327100999999999,0.6448369145393371,True,0.5393111971305059,2.1298411743616867,,,,
S6i,75p_E1_to_E2,75% epiboly,tlcd5a,500.0,0.5905480980873108,0.40371853,0.41262084394693377,True,0.31636638499163233,1.4312124720564525,,,,
S6i,75p_E1_to_E2,75% epiboly,tmed10,500.0,0.4584963321685791,0.38729835,0.3921101793646812,True,0.15528583678310706,1.1693048441421758,,,,
S6i,75p_E1_to_E2,75% epiboly,tmed2,500.0,0.4014836251735687,0.32306865,0.3273687109351158,True,0.1953130132341812,1.226395839806274,,,,
S6i,75p_E1_to_E2,75% epiboly,tp63,500.0,0.7482528686523438,0.37797672,0.3850654721260071,True,0.4948543047412695,1.9431834916829125,,,,
S6i,75p_E1_to_E2,75% epiboly,tph1b,500.0,0.357343465089798,0.18075836,0.1852395087480545,True,0.4941607313215835,1.9290888186052317,,,,
S6i,75p_E1_to_E2,75% epiboly,tpx2,500.0,0.3602791726589203,0.24832694,0.2524191692471504,True,0.3107374470415701,1.4273051200250217,,,,
S6i,75p_E1_to_E2,75% epiboly,tram1,500.0,0.5304123759269714,0.9259695,0.9393766790628432,False,0.0,0.5646429039053114,,,,
S6i,75p_E1_to_E2,75% epiboly,trps1,500.0,0.4255192279815674,0.39765307,0.4024455308914184,True,0.06548741649423423,1.0573337143017607,,,,
S6i,75p_E1_to_E2,75% epiboly,tshz3b,500.0,0.4667664468288422,0.2837084,0.2896616145968437,True,0.3921834024248244,1.6114197508651473,,,,
S6i,75p_E1_to_E2,75% epiboly,tuba1a,500.0,0.9811864495277404,0.6529609000000001,0.6641486257314682,True,0.3345190439530793,1.4773597527919278,,,,
S6i,75p_E1_to_E2,75% epiboly,tuba8l,500.0,0.35674846172332764,0.32370123,0.333235839009285,True,0.09263453832975288,1.0705585053034692,,,,
S6i,75p_E1_to_E2,75% epiboly,tuba8l2,500.0,0.9906384944915771,1.0696564,1.086211669445038,False,0.0,0.912012384287594,,,,
S6i,75p_E1_to_E2,75% epiboly,tuba8l4,500.0,0.6069159507751465,0.10500696,0.10816373340785504,True,0.8269826935995191,5.611085450301877,,,,
S6i,75p_E1_to_E2,75% epiboly,tubb2b,500.0,0.3886585831642151,0.17045066,0.17759382128715515,True,0.5614385864878572,2.1884690601695254,,,,
S6i,75p_E1_to_E2,75% epiboly,twist1a,500.0,0.20303677022457126,0.13664275,0.14062465503811836,True,0.3270048872094644,1.4438205744898374,,,,
S6i,75p_E1_to_E2,75% epiboly,twist2,500.0,0.6473636627197266,0.36916584,0.3784872606396675,True,0.4297396362752464,1.7103974956135668,,,,
S6i,75p_E1_to_E2,75% epiboly,ube2c,500.0,0.3686134517192841,0.33113527,0.3352640435099602,True,0.10167338865345878,1.0994720694178264,,,,
S6i,75p_E1_to_E2,75% epiboly,uhrf1,500.0,0.5641424655914307,0.1385699,0.14390995278954505,True,0.7543707222808023,3.920107363362398,,,,
S6i,75p_E1_to_E2,75% epiboly,unc5b,500.0,0.7845917344093323,0.6804962,0.6907479643821717,True,0.1326747581242192,1.1358581926637998,,,,
S6i,75p_E1_to_E2,75% epiboly,uncx4.1,500.0,0.4671807587146759,0.39787649999999997,0.4056768819689751,True,0.14834570204041406,1.151608039499782,,,,
S6i,75p_E1_to_E2,75% epiboly,unga,500.0,0.4534998834133148,0.37256607,0.3789289459586144,True,0.1784648954509947,1.196793985389664,,,,
S6i,75p_E1_to_E2,75% epiboly,usf1,500.0,0.40009474754333496,0.3584196,0.3628319621086121,True,0.10416320296713164,1.102699842698997,,,,
S6i,75p_E1_to_E2,75% epiboly,vent,500.0,0.5982497930526733,0.46743559999999995,0.4755269676446915,True,0.2186614959142036,1.258077530315124,,,,
S6i,75p_E1_to_E2,75% epiboly,vgll4l,500.0,0.5908158421516418,0.35242486,0.3584175884723663,True,0.4034945665689256,1.648400807197533,,,,
S6i,75p_E1_to_E2,75% epiboly,vox,500.0,0.4060002267360687,0.3312943,0.3362974867224693,True,0.18400464739798345,1.2072651231887495,,,,
S6i,75p_E1_to_E2,75% epiboly,vrtn,500.0,0.7467768788337708,0.14759687,0.15234487652778625,True,0.8023547995715804,4.901883777480142,,,,
S6i,75p_E1_to_E2,75% epiboly,vsx2,500.0,0.2757073938846588,0.15657192,0.1603598989546299,True,0.4321083577760951,1.719303863883475,,,,
S6i,75p_E1_to_E2,75% epiboly,wnt11f2,500.0,0.8419967889785767,0.5307276999999999,0.5411904722452163,True,0.3696796811521608,1.555823378570241,,,,
S6i,75p_E1_to_E2,75% epiboly,wnt8a,500.0,0.6448980569839478,0.466725,0.4742000490427018,True,0.2762809769017211,1.3599704561099162,,,,
S6i,75p_E1_to_E2,75% epiboly,xbp1,500.0,1.0782787799835205,0.6500518,0.6631630122661589,True,0.39713941824544974,1.625963390658398,,,,
S6i,75p_E1_to_E2,75% epiboly,ypel3,500.0,0.4858187139034271,0.45528764,0.4612679675221443,True,0.0628445914150411,1.0532244771150387,,,,
S6i,75p_E1_to_E2,75% epiboly,zbtb18,500.0,0.4099450707435608,0.36577752,0.3703988671302795,True,0.10774016220742376,1.1067665350050109,,,,
S6i,75p_E1_to_E2,75% epiboly,zc4h2,500.0,0.5037046670913696,0.41203785,0.4175686433911324,True,0.18198524582753606,1.2062799136465676,,,,
S6i,75p_E1_to_E2,75% epiboly,zeb1a,500.0,0.7589352130889893,0.44073716,0.4520864084362984,True,0.4192690621559089,1.678739282859745,,,,
S6i,75p_E1_to_E2,75% epiboly,zeb1b,500.0,0.6967843770980835,0.5169412999999999,0.5243463516235352,True,0.2581043347611509,1.3288628307236772,,,,
S6i,75p_E1_to_E2,75% epiboly,zeb2a,500.0,0.35933446884155273,0.3155903,0.3199096843600273,True,0.12173665601084956,1.1232372335348144,,,,
S6i,75p_E1_to_E2,75% epiboly,zeb2b,500.0,0.6573198437690735,0.44758958,0.4556468263268471,True,0.3190688209291316,1.4426081907954762,,,,
S6i,75p_E1_to_E2,75% epiboly,zfand5a,500.0,0.3919821679592133,0.44360885,0.4524304017424584,False,0.0,0.866392193030267,,,,
S6i,75p_E1_to_E2,75% epiboly,zgc:113372,500.0,0.2171913981437683,0.15130964,0.15494583323597907,True,0.3033350284189846,1.4017246776361558,,,,
S6i,75p_E1_to_E2,75% epiboly,zgc:113424,500.0,0.24106702208518985,0.16960013,0.17397072687745094,True,0.2964606786092539,1.3856757766782404,,,,
S6i,75p_E1_to_E2,75% epiboly,zgc:174154,500.0,0.24187953770160675,0.17199,0.1757972091436386,True,0.2889435427387472,1.3759008967200057,,,,
S6i,75p_E1_to_E2,75% epiboly,zgc:175088,500.0,0.6446804404258728,0.8206758,0.8314811050891876,False,0.0,0.7753398561675339,,,,
S6i,75p_E1_to_E2,75% epiboly,zic2a,500.0,1.321294188499451,0.7562515999999999,0.7698106557130814,True,0.4276433059760359,1.7163885413816806,,,,
S6i,75p_E1_to_E2,75% epiboly,zic2b,500.0,1.0236330032348633,0.24615689999999998,0.25262105017900466,True,0.7595262165803176,4.052049512538751,,,,
S6i,75p_E1_to_E2,75% epiboly,zmp:0000000624,500.0,0.449104905128479,0.38291463,0.3893772542476654,True,0.1473826533930214,1.1533927578697845,,,,
S6i,75p_E1_to_E2,75% epiboly,znf1004,500.0,0.3884741365909576,0.41903394,0.4263059556484222,False,0.0,0.9112566489953876,,,,
S6i,75p_E1_to_E2,75% epiboly,znf576.2,500.0,0.41712161898612976,0.34230238,0.3497919604182243,True,0.1793703169249484,1.1924848658253997,,,,
S6i,75p_E1_to_E2,75% epiboly,znfl2a,500.0,0.6707534790039062,0.37730676,0.38536480963230135,True,0.437488181324431,1.7405675407775572,,,,
S6i,75p_E1_to_E2,75% epiboly,zswim5,500.0,0.3680905997753143,0.43461980000000006,0.44512317031621934,False,0.0,0.8269410004287567,,,,
S6i,75p_E2_to_E1,75% epiboly,ackr3b,500.0,0.6688192486763,0.7817704000000001,0.7920319020748139,False,0.0,0.8444347341619134,,,,
