record_type	fold	train_embryo	test_embryo	cohort	method	method_label	gene	genes	cells	ancestor_families	descendant_cells	rho_future_pooled_frozen_raw	rho_future_pooled	future_residual_status	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	domain_gene_count	median_domain_dice	family_bootstrap_estimate	family_bootstrap_ci95_low	family_bootstrap_ci95_high	bootstrap_unit	family_bootstrap_replicates	trajectory_free_gene_rho	trajectory_aware_gene_rho	trajectory_delta_future_residual_pearson	trajectory_improved	evaluation_unit	confirmatory_non_anchor
gene_trajectory_comparison	A	E1	E2	full			foxp1b																						0.025258526	0.095767274	0.070508748	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			foxp2																						0.04993028	0.071201205	0.021270925000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			frmd4ba																						0.043719694	0.10285135	0.05913165599999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			fscn1a																						0.124030344	0.61486834	0.490837996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			fzd7a																						0.10638599	0.5702571	0.46387111	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			fzd7b																						-0.17069964	0.14192174	0.31262138	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			fzd8a																						-0.07037117	0.444983	0.5153541700000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gadd45gip1																						0.12813836	0.11359303400000001	-0.014545325999999997	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gapdh																						0.20443659	0.13039795	-0.07403863999999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gata2a																						-0.12418926	0.38115707	0.50534633	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gata3																						0.027867934	0.0603952	0.032527266	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gata6																						0.08743067	0.17942889	0.09199822	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gbx1																						0.24070033	0.29587874	0.05517840999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gcm2																						0.06861886	0.0	-0.06861886	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gfi1aa																						0.05336696	0.09940112400000001	0.04603416400000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gli1																						-0.21574256	0.011128401000000001	0.226870961	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gmnn																						0.093019456	0.12369448	0.030675023999999995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gpr137bb																						-0.015238483999999998	0.14882098	0.164059464	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			grhl1																						0.26746586	0.35149455	0.08402869000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			grhl2b																						0.021736959	0.09249727	0.070760311	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			gsc																						0.062042825	0.19556601	0.13352318500000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			h1-0																						0.027891854	0.054845872999999996	0.026954018999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hdlbpa																						0.17973338	0.2772835	0.09755012000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			helb																						0.45914572	0.6110993	0.15195358000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hells																						0.19959818	0.22108833	0.021490150000000013	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her1																						0.05613705	0.52184397	0.46570692	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her11																						0.15242237	0.20925504	0.05683267	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her12																						0.11988896	0.17090327	0.05101430999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her2																						0.16206406	0.16779403	0.005729970000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her3																						-0.104585476	0.14612415	0.250709626	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her5																						-0.060019083	0.08204525	0.142064333	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her6																						0.0005540897	-0.033227354	-0.033781443700000004	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her7																						0.054338305999999996	0.51345927	0.459120964	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her8a																						-0.19996959	0.5549571	0.75492669	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			her9																						0.34011933	0.34107605	0.000956720000000022	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hes6																						0.060229595999999996	0.060959868	0.000730272000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hesx1																						0.1263726	0.19691832	0.07054572	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hic1l																						0.11869433	0.0682178	-0.050476530000000006	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			higd1a																						0.05289837	0.07373676400000001	0.02083839400000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hivep2a																						0.0	0.10721264	0.10721264	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hoxb1b																						0.1436691	0.20085412	0.05718502	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hoxb7a																						-0.03214452	0.070134364	0.10227888400000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hoxb8a																						0.010832311	0.18580626	0.174973949	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hoxb9a																						0.1396486	0.14737521	0.007726609999999995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hoxc3a																						0.20475031	0.21777873	0.013028420000000013	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hoxc6a																						0.23306763	0.30295417	0.06988654000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hoxc8a																						0.03644585	0.09915639	0.06271054	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			hsp90aa1.2																						0.07740127	0.10916143	0.03176016000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			id3																						-0.08890323	0.47667575	0.56557898	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			igf2bp1																						0.34446709999999997	0.46501306	0.12054596000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			igfbp1a																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			irf2a																						0.19959883	0.16989714	-0.029701690000000003	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			irx1b																						-0.14628470000000002	0.25445189999999995	0.4007366	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			irx3a																						0.10231106	0.11441022	0.012099160000000012	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			irx5a																						0.1323093	0.19076447	0.05845517	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			irx7																						-0.09721276	0.56605756	0.66327032	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ism1																						0.22473510000000002	0.31732613	0.09259102999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			itga6a																						0.12243285	0.06449378	-0.057939069999999995	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			itgb5																						0.32657909999999996	0.6185221	0.291943	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			itm2cb																						-0.032358445	0.15128194	0.18364038500000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			jcada																						0.13969597	0.31029090000000004	0.17059493000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			kank1a																						0.17208321	0.23422208	0.06213887000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			kazald2																						0.32987434	0.40597059999999996	0.07609625999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			kdrl																						0.20574178	0.10223103	-0.10351075000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			kif15																						-0.025074141	0.19862415	0.223698291	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			kirrel3l																						0.357731	0.5292695	0.17153849999999993	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			klf17																						0.10281215	0.11127641	0.008464260000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			klf2a																						0.13108979999999998	0.5583185	0.4272287000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			klf2b																						-0.016787313	0.54841506	0.565202373	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			klf3																						-0.18685122	0.01527922	0.20213044000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			klf7a																						0.07869441	0.054005455	-0.024688955000000005	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			klf8																						0.3936289	0.4680137	0.07438479999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			kmt2bb																						0.09375308	0.13070747	0.03695438999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			kmt5aa																						0.00566838	0.106811605	0.101143225	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			krt4																						0.29327470000000005	0.47731724	0.18404253999999992	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			krt8																						0.15484639	0.33772832	0.18288193000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			krt99																						0.23867527	0.23606996	-0.0026053099999999996	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lamb1a																						-0.34821028	-0.0122626275	0.33594765249999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lamc1																						0.25582802	0.37326443	0.11743640999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lamp2																						0.16021502	0.14703539	-0.013179630000000025	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lbx2																						0.28148827	0.23135881	-0.05012945999999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lef1																						-0.22802658	0.20768748	0.43571406	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lft1																						0.25480664	0.51464754	0.25984090000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lft2																						0.47040385	0.43063584	-0.03976801000000002	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lgals3b																						0.13908882	0.17761308	0.038524260000000005	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lhfpl6																						0.012310312	0.19047156	0.17816124800000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lhx1a																						0.46859053	0.5422996	0.07370906999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lhx5																						0.12632522	0.5096315	0.38330628	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lima1a																						-0.28101793	0.66396403	0.94498196	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lmnb1																						0.10137574	0.12867112	0.027295379999999994	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lmo2																						0.13235	0.13877864	0.006428640000000013	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lmo4a																						0.337455	0.56457895	0.22712395000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lratb.1																						0.042757638	0.22848696	0.18572932199999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			lratd1																						0.055981625	0.19595854	0.13997691499999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mab21l2																						0.13056396	0.14518552	0.014621560000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mad1l1																						0.07969732	0.15912873	0.07943141	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			map1lc3b																						-0.13928331	0.085007414	0.224290724	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			map2k6																						0.19879813	0.20836864	0.009570510000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mcama																						-0.030569594	0.008851501999999999	0.039421095999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mcm2																						0.029017845	0.102788456	0.073770611	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mcm3																						0.041809335	0.22883701	0.187027675	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mcm4																						0.22291079	0.28671667	0.06380588000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mcm5																						0.17951699	0.20377459	0.024257600000000018	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mcm7																						0.3339822	0.43934414	0.10536193999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mef2d																						0.044718105	0.14219008	0.09747197499999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			meis1b																						0.47239453	0.48320726	0.010812730000000048	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			meis2a																						0.063612975	-0.028830461	-0.092443436	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			meis3																						0.16945912	0.32568455	0.15622543000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			meox1																						0.05788615	0.15699156	0.09910541	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mespaa																						-0.117473714	0.028332382000000003	0.145806096	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mespab																						0.29116696	0.5548248	0.26365784000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mgst3b																						0.11505445	0.22495472	0.10990027	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mibp2																						0.0	0.1461999	0.1461999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mixl1																						0.5214822	0.48926702	-0.03221518000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mki67																						0.28277559999999996	0.31053108	0.027755480000000055	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mns1																						0.2006147	0.14975296	-0.050861740000000016	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			msgn1																						0.5203468	0.72195804	0.20161123999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			msx1b																						0.09795835	0.56059176	0.46263341	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			msx3																						-0.2544648	0.39354894	0.64801374	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mycb																						0.0	0.030728243	0.030728243	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mych																						0.5131193000000001	0.48596949999999994	-0.027149800000000113	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mycla																						0.07533901	0.22097538	0.14563637000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			myclb																						0.33308459999999995	0.48902503	0.15594043000000007	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			mycn																						-0.12941764	0.09412659	0.22354423	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			myf5																						0.17970999	0.25557542	0.07586543000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			myod1																						0.14483213	0.12825476	-0.016577370000000008	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nanog																						0.09508530000000001	0.3577857	0.26270039999999995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nanos3																						0.10526671	0.05670923	-0.04855748	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nap1l1																						0.22371775	0.21757765	-0.006140099999999982	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nasp																						0.0	0.0004430247	0.0004430247	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ncapd2																						0.034233343	0.11652851	0.082295167	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nckap5l																						0.2018427	0.1879277	-0.01391500000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ndr1																						0.5498776999999999	0.547639	-0.002238699999999927	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ndr2																						0.4154165	0.45705286	0.04163635999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ndufv3																						0.0115293	0.07951044	0.06798114	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nid2a																						0.13244419	0.39164138	0.25919718999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nip7																						0.036487207	0.16372593	0.127238723	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nkx1.2la																						-0.007245875	-0.025064291000000002	-0.017818416000000004	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nkx2.2a																						0.08550492	-0.03520119	-0.12070611	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nkx2.5																						0.13491029999999998	0.097661085	-0.03724921499999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nog1																						0.00817587	0.18863295	0.18045708	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nop58																						0.050078575	0.0651183	0.015039725000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			notch1a																						-0.0052320915	0.19242135	0.1976534415	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			noto																						0.5671199	0.55723673	-0.009883170000000052	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nr2f2																						0.05076486	0.0752525	0.024487639999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nr6a1a																						0.15428697	0.18023986	0.025952890000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nrarpa																						0.43804726	0.60458213	0.16653487000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			nsd2																						-0.27173147	0.32099056	0.59272203	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ntd5																						0.26613656	0.2595923	-0.006544260000000024	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			oclna																						0.12025514	0.15986570000000003	0.03961056000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			olig4																						0.010193563000000001	0.12894069	0.118747127	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			osr1																						0.0	0.21433239	0.21433239	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			otx1																						-0.15347196	0.12927622	0.28274818	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			otx2a																						0.083468266	0.43024987	0.34678160399999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			otx2b																						-0.008567691	0.36013544	0.36870313099999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pax2a																						-0.0046577724	0.07661272	0.08127049239999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pax3a																						-0.010737996000000001	0.22794633	0.238684326	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pax6a																						0.0	0.04874446599999999	0.04874446599999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pax6b																						0.15199348	0.0	-0.15199348	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pbx1b																						-0.011721587	0.085769266	0.097490853	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pbx4																						0.025918046	0.5458628000000001	0.5199447540000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pcdh10b																						0.55292225	0.6281920999999999	0.07526984999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pcdh7b																						0.013113421	0.0503876	0.037274179	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			PCDH8																						-0.019352306	0.18783991	0.20719221599999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pcdh8																						0.25130513	0.40760922	0.15630409	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pdap1a																						0.11431204	0.18264489999999997	0.06833285999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			perp																						0.2024196	0.28308967	0.08067007000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pfn2																						0.14467342	0.23920658	0.09453316	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pitx2																						0.16793232	0.18853252	0.020600200000000013	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pknox1.1																						-0.1705132	0.29334873	0.46386193	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			plagl2																						0.14301588	0.12592787	-0.017088010000000015	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			plekhg5b																						0.07802342599999999	0.3911219	0.313098474	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pmp22b																						0.15077704	0.19639032	0.045613280000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pold3																						0.14332885	0.1465734	0.003244549999999985	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ppan																						0.04354347	0.052403322999999995	0.008859852999999994	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			prickle1b																						0.00028956457	0.35958257	0.35929300543	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			prmt1																						0.16380882	0.25451803	0.09070921000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			prox1a																						0.1013062	0.11432089	0.013014689999999995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ptp4a2b																						0.16863975	0.07169177	-0.09694798	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			pttg1																						-0.11101053	0.022989316	0.133999846	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rab11fip4a																						-0.066372395	0.09499495	0.161367345	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rac1a																						0.32952163	0.3260427	-0.003478929999999991	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			raraa																						-0.10634711	0.06569267	0.17203977999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rasgef1ba																						0.37715334	0.40538645	0.028233110000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rasl11b																						0.07844751	0.3590094	0.28056189	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rbbp4																						0.12611496	0.21216631	0.08605135	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rbm4.3																						-0.17408453	-0.23567162	-0.06158709000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rbm7																						0.09737667400000001	0.13768740000000002	0.040310726000000005	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rbmx																						0.14138602	0.18113579999999999	0.039749779999999985	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rcc1																						0.11013951	0.3378193	0.22767979	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rdh10b																						0.039421465	0.041891314	0.002469848999999996	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rfx2																						-0.032087977999999996	0.24684654	0.278934518	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rhov																						-0.013962133	0.11953485	0.13349698299999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			ripply1																						0.06244544	0.12318427	0.06073883	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rnd1b																						0.023769383999999998	0.44631409999999994	0.42254471599999993	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl10																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl19																						0.18979195	0.10139164	-0.08840030999999998	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl31																						0.14640993	0.065180875	-0.081229055	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl34																						-0.010920348	0.08624109	0.097161438	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl38																						0.0029690783	0.055276074	0.052306995700000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl4																						0.31981882	0.22026466	-0.09955416	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl5a																						0.13419184	0.16970031	0.035508469999999986	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rpl6																						0.25637183	0.25232825	-0.004043580000000047	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rplp0																						-0.038817022	0.08477923	0.12359625199999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	A	E1	E2	full			rplp2l																						-0.07028393	0.034842726	0.10512665599999999	True	gene_within_directional_target_embryo	True
